county,state,date,cases,deaths,new_cases,new_deaths
Amador,California,5/3/20,7,0,0,0
Contra Costa,California,5/3/20,945,28,11,0
El Dorado,California,5/3/20,47,0,0,0
Fresno,California,5/3/20,633,8,0,0
Imperial,California,5/3/20,358,8,0,0
Lake,California,5/3/20,7,0,0,0
Madera,California,5/3/20,51,2,0,0
Mendocino,California,5/3/20,12,0,0,0
Nevada,California,5/3/20,41,1,0,0
San Benito,California,5/3/20,51,2,0,0
San Luis Obispo,California,5/3/20,201,1,5,0
San Mateo,California,5/3/20,1272,52,39,0
Santa Cruz,California,5/3/20,137,2,3,0
Siskiyou,California,5/3/20,5,0,0,0
Sutter,California,5/3/20,31,2,0,0
Tehama,California,5/3/20,1,1,0,0
Unknown,California,5/3/20,0,0,0,0
Amador,California,5/4/20,7,0,0,0
Contra Costa,California,5/4/20,947,28,2,0
El Dorado,California,5/4/20,53,0,6,0
Fresno,California,5/4/20,672,9,39,1
Imperial,California,5/4/20,379,8,21,0
Lake,California,5/4/20,7,0,0,0
Madera,California,5/4/20,54,2,3,0
Mendocino,California,5/4/20,12,0,0,0
Nevada,California,5/4/20,41,1,0,0
San Benito,California,5/4/20,52,2,1,0
San Luis Obispo,California,5/4/20,202,1,1,0
San Mateo,California,5/4/20,1281,53,9,1
Santa Cruz,California,5/4/20,137,2,0,0
Siskiyou,California,5/4/20,5,0,0,0
Sutter,California,5/4/20,31,2,0,0
Tehama,California,5/4/20,1,1,0,0
Unknown,California,5/4/20,0,0,0,0
Amador,California,5/5/20,7,0,0,0
Contra Costa,California,5/5/20,969,29,22,1
El Dorado,California,5/5/20,53,0,0,0
Fresno,California,5/5/20,724,9,52,0
Imperial,California,5/5/20,400,8,21,0
Lake,California,5/5/20,8,0,1,0
Madera,California,5/5/20,54,2,0,0
Mendocino,California,5/5/20,12,0,0,0
Nevada,California,5/5/20,41,1,0,0
San Benito,California,5/5/20,53,2,1,0
San Luis Obispo,California,5/5/20,204,1,2,0
San Mateo,California,5/5/20,1315,53,34,0
Santa Cruz,California,5/5/20,138,2,1,0
Siskiyou,California,5/5/20,5,0,0,0
Sutter,California,5/5/20,31,2,0,0
Tehama,California,5/5/20,1,1,0,0
Unknown,California,5/5/20,0,0,0,0
Amador,California,5/6/20,7,0,0,0
Contra Costa,California,5/6/20,985,29,16,0
El Dorado,California,5/6/20,54,0,1,0
Fresno,California,5/6/20,777,9,53,0
Imperial,California,5/6/20,419,8,19,0
Lake,California,5/6/20,8,0,0,0
Madera,California,5/6/20,55,2,1,0
Mendocino,California,5/6/20,40,0,28,0
Nevada,California,5/6/20,41,1,0,0
San Benito,California,5/6/20,53,2,0,0
San Luis Obispo,California,5/6/20,208,1,4,0
San Mateo,California,5/6/20,1341,56,26,3
Santa Cruz,California,5/6/20,138,2,0,0
Siskiyou,California,5/6/20,5,0,0,0
Sutter,California,5/6/20,31,2,0,0
Tehama,California,5/6/20,1,1,0,0
Unknown,California,5/6/20,0,0,0,0
Amador,California,5/7/20,7,0,0,0
Contra Costa,California,5/7/20,999,29,14,0
El Dorado,California,5/7/20,54,0,0,0
Fresno,California,5/7/20,813,9,36,0
Imperial,California,5/7/20,455,8,36,0
Lake,California,5/7/20,8,0,0,0
Madera,California,5/7/20,62,2,7,0
Mendocino,California,5/7/20,12,0,-28,0
Nevada,California,5/7/20,41,1,0,0
San Benito,California,5/7/20,54,2,1,0
San Luis Obispo,California,5/7/20,211,1,3,0
San Mateo,California,5/7/20,1377,56,36,0
Santa Cruz,California,5/7/20,139,2,1,0
Siskiyou,California,5/7/20,5,0,0,0
Sutter,California,5/7/20,31,2,0,0
Tehama,California,5/7/20,1,1,0,0
Unknown,California,5/7/20,2,0,2,0
Amador,California,5/8/20,7,0,0,0
Contra Costa,California,5/8/20,1014,29,15,0
El Dorado,California,5/8/20,54,0,0,0
Fresno,California,5/8/20,841,9,28,0
Imperial,California,5/8/20,512,11,57,3
Lake,California,5/8/20,8,0,0,0
Madera,California,5/8/20,66,2,4,0
Mendocino,California,5/8/20,12,0,0,0
Nevada,California,5/8/20,41,1,0,0
San Benito,California,5/8/20,55,2,1,0
San Luis Obispo,California,5/8/20,212,1,1,0
San Mateo,California,5/8/20,1398,57,21,1
Santa Cruz,California,5/8/20,140,2,1,0
Siskiyou,California,5/8/20,5,0,0,0
Sutter,California,5/8/20,32,2,1,0
Tehama,California,5/8/20,1,1,0,0
Unknown,California,5/8/20,2,0,0,0
Amador,California,5/9/20,7,0,0,0
Contra Costa,California,5/9/20,1036,32,22,3
El Dorado,California,5/9/20,54,0,0,0
Fresno,California,5/9/20,885,9,44,0
Imperial,California,5/9/20,512,11,0,0
Lake,California,5/9/20,8,0,0,0
Madera,California,5/9/20,67,2,1,0
Mendocino,California,5/9/20,12,0,0,0
Nevada,California,5/9/20,41,1,0,0
San Benito,California,5/9/20,55,2,0,0
San Luis Obispo,California,5/9/20,214,1,2,0
San Mateo,California,5/9/20,1425,62,27,5
Santa Cruz,California,5/9/20,141,2,1,0
Siskiyou,California,5/9/20,5,0,0,0
Sutter,California,5/9/20,33,2,1,0
Tehama,California,5/9/20,1,1,0,0
Unknown,California,5/9/20,1,0,-1,0
Amador,California,5/10/20,7,0,0,0
Contra Costa,California,5/10/20,1048,32,12,0
El Dorado,California,5/10/20,54,0,0,0
Fresno,California,5/10/20,885,9,0,0
Imperial,California,5/10/20,512,11,0,0
Lake,California,5/10/20,8,0,0,0
Madera,California,5/10/20,67,2,0,0
Mendocino,California,5/10/20,12,0,0,0
Nevada,California,5/10/20,41,1,0,0
San Benito,California,5/10/20,55,2,0,0
San Luis Obispo,California,5/10/20,220,1,6,0
San Mateo,California,5/10/20,1453,65,28,3
Santa Cruz,California,5/10/20,141,2,0,0
Siskiyou,California,5/10/20,5,0,0,0
Sutter,California,5/10/20,33,2,0,0
Tehama,California,5/10/20,1,1,0,0
Unknown,California,5/10/20,0,0,-1,0
Amador,California,5/11/20,7,0,0,0
Contra Costa,California,5/11/20,1048,32,0,0
El Dorado,California,5/11/20,56,0,2,0
Fresno,California,5/11/20,945,9,60,0
Imperial,California,5/11/20,564,11,52,0
Lake,California,5/11/20,8,0,0,0
Madera,California,5/11/20,67,2,0,0
Mendocino,California,5/11/20,12,0,0,0
Nevada,California,5/11/20,41,1,0,0
San Benito,California,5/11/20,56,2,1,0
San Luis Obispo,California,5/11/20,226,1,6,0
San Mateo,California,5/11/20,1464,65,11,0
Santa Cruz,California,5/11/20,141,2,0,0
Siskiyou,California,5/11/20,5,0,0,0
Sutter,California,5/11/20,34,2,1,0
Tehama,California,5/11/20,1,1,0,0
Unknown,California,5/11/20,1,0,1,0
Amador,California,5/12/20,7,0,0,0
Contra Costa,California,5/12/20,1066,32,18,0
El Dorado,California,5/12/20,60,0,4,0
Fresno,California,5/12/20,984,10,39,1
